season,team_id,venue_id,venue_name_short,name_display_club,is_diff_configuration,distance_lf_line,distance_lf_gap,distance_cf,distance_rf_gap,distance_rf_line,distance_deepest,height_lf_line,height_lf_gap,height_cf,height_rf_gap,height_rf_line,height_highest,avg_fence_distance,avg_hr_distance,fence_area,avg_fence_height,year,elevation_feet,n,avg_roof,avg_daytime,avg_temperature,extra_distance,temperature_extra_distance,elevation_extra_distance,roof_extra_distance,environment_extra_distance,n_year_venue_roof_for_cool_hot_code,avg_temp_cool,extra_distance_cool,avg_temp_warm,extra_distance_warm,avg_temp_hot,extra_distance_hot
2018,137,2395,Oracle Park,Giants,0,339.7648784746855,376.62932483404495,398.6552705332078,419.37141881014054,303.97202987834584,419.37141881014054,8.047,8.099,8.047,8.047,23.794,23.794,373.91595043826715,386.24562266048935,109808.9817978707,12.329672222222223,2018,0,129,0,47,62.7,-2.9,-4.3,-2.4,0,3.8,129,58.1,-3,62.3,-3.4,67.8,-2.3
2018,138,2889,Busch Stadium,Cardinals,0,334.9178396256335,390.5737652453552,399.3634042103695,390.5003821747929,335.0897677518956,400.8400253851781,7.538,7.54,7.538,7.54,7.538,7.54,377.1509298782464,384.6885632115798,111717.25265383023,7.537633333333333,2018,460,138,0,37,77.5,-3.2,1.3,-0.2,0,-4.3,138,63.8,-5.4,79.7,-3.4,88.9,-0.9
2018,139,12,Tropicana Field,Rays,0,313.17526925490677,383.13626750993996,403.87223381562575,383.64126231558186,320.03200928718644,414.7936905519308,4.959,11.49,9.13,11.269,9.069,11.49,373.7069370533258,384.08277038665915,109686.25297514413,10.375833333333333,2018,15,137,100,30,72,3.9,-0.8,-2.4,3.9,3.2,NA,NA,NA,NA,NA,NA,NA
2018,140,13,Globe Life Park in Arlington,Rangers,0,331.7438722468797,389.998718459494,398.6399029446908,377.1155012134425,323.5791123730707,405.4321642882417,12.148,5.819,5.87,5.88,5.89,12.148,375.89323062685065,383.54043062685065,110973.39963665722,7.647200000000004,2018,545,173,0,21,87.6,6.3,5.4,0.2,0,0.7,173,73.2,-0.4,90.5,8.9,99.1,10.6
2018,141,14,Rogers Centre,Blue Jays,0,328.02386688091224,383.3363476635105,400.0946985447859,383.66953595370984,328.44311711805244,400.344902494004,9.909,9.839,9.88,9.738,9.94,9.969,370.48785131797894,380.37010131797894,107804.73206458849,9.882249999999994,2018,270,154,45,50,70.8,-3.4,-1.2,-1.1,1.7,-2.8,85,64.1,-3.1,75.2,-5.4,79.7,-0.4
2018,142,3312,Target Field,Twins,0,338.2289251384499,382.0313760367885,403.865623693451,373.30041830476165,327.83326953196627,409.9937768050871,7.71,7.71,7.54,23.169,20.35,23.169,369.77319706624314,383.70928595513203,107389.23232001197,13.936088888888886,2018,815,137,0,40,71.2,0.6,-1.1,1.5,0,0.2,137,56.2,-2.9,75.4,1.2,82.1,3.6
2018,142,2535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,143,2681,Citizens Bank Park,Phillies,0,328.60183130542623,374.5315677614104,401.5581212517386,369.9126270281554,329.6291343443889,408.1218294144383,9.79,9.76,5.649,12.549,12.549,16.999,364.84999039336293,375.29432928225185,104548.68138557968,10.444338888888893,2018,20,137,0,28,75.4,-0.9,0.5,-2.3,0,0.9,137,61.1,-10.3,77.5,2,87.5,5.5
2018,143,2735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,144,4705,Truist Park,Braves,0,334.61574899249314,386.03892298472505,399.87662950346765,378.61444205173757,324.79436971812845,401.6685004386557,5.499,8.198,8.129,15.559,15.429,15.559,373.3531024200883,383.5979801978661,109478.64419000508,10.244877777777777,2018,1001,153,0,28,79.9,1.1,2.3,2.4,0,-3.6,153,71.1,-1.7,82,0.2,86.7,4.6
2018,145,4,Rate Field,White Sox,0,328.41076573082546,378.7345959213482,399.68025443716533,379.5630226207237,334.62240609758226,401.2812945525432,6.669,6.808,6.749,6.779,6.738,7.039,368.69446854326856,375.45191854326856,106763.57932527002,6.7574499999999995,2018,595,155,0,44,70.4,-1.9,-1.4,0.5,0,-1,155,54.5,-7.4,73.4,1.7,83.2,0.1
2018,146,4169,loanDepot park,Marlins,0,343.66031665670886,387.1960160164309,406.24605961526436,389.2323846438591,334.4389999320106,408.46349503714646,10.929,11.169,8.159,8.13,6.81,11.21,377.20508096193134,385.7489865174869,111749.33553692958,8.543905555555556,2018,10,142,75,27,77.1,3.1,1.2,-2.4,2.9,1.4,36,76.1,-3.5,78.7,1.9,84.4,1
2018,147,3313,Yankee Stadium,Yankees,0,317.47132323333955,391.71696965306785,407.89094342748626,365.1840900287536,313.4689238006437,409.0342465553246,8.02,8.079,8.14,8.1,7.548,8.21,369.01548327200095,377.07391660533426,106949.57398828879,8.058433333333335,2018,55,158,0,36,74.1,-5.7,0,-2.1,0,-3.6,158,58.9,-10.3,76.7,-5.8,86.7,-0.9
2018,158,32,American Family Field,Brewers,0,341.0997905295338,371.87174560148213,399.52400016405426,377.0459646811109,344.64882094717916,399.6242204986924,6.93,6.46,6.689,6.72,7.079,7.079,372.31630163675385,379.00968497008716,108871.44452719891,6.693383333333332,2018,597,157,40,41,74.7,1.2,0.3,0.5,1.6,-1.2,94,71,0.1,79.1,2.4,85.9,5.6
2019,108,1,Angel Stadium,Angels,0,329.44663310783227,385.90592063642345,398.30983321067475,368.99918271965265,329.530991823565,402.45435372554414,3.339,6.839,6.839,6.78,3.36,6.839,374.52591478632996,380.79977589744107,110167.53400925336,6.273861111111111,2019,151,150,0,23,73.1,3.9,-0.4,-1.7,0,6,150,65.3,-2.1,72.2,7.5,81.7,6.2
2019,108,2701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,109,15,Chase Field,D-backs,0,329.64731648448,388.17758144343196,404.68652996431183,387.4382182604661,333.01370187091186,409.7153522925958,7.979,7.208,24.46,6.814,8.359,24.46,378.66613733922355,390.2929040058902,112616.70607099532,11.62676666666666,2019,1086,167,73,35,79.6,4,2.2,2.9,2.9,-4,45,80.3,0.8,92.5,5.6,99.6,10.3
2019,110,2,Oriole Park at Camden Yards,Orioles,0,332.74362400017486,370.40653106464816,398.89541043630305,385.19679504170716,317.50102019740626,407.66513657909746,6.66,6.579,6.489,6.489,19.787,20.069,367.2321932203871,376.2426432203871,105918.39084412577,9.01045,2019,33,165,0,25,77.1,0.9,1.2,-2.3,0,2,165,66.1,-4.5,77.2,4.3,88.1,2.8
2019,111,3,Fenway Park,Red Sox,0,308.4317695196304,344.84759443183003,389.0707443963249,377.86244293906293,299.51487648816413,417.697517078549,37.1,37.1,17.039,3.899,3.659,37.1,362.1454209177981,382.3926264733537,103004.42397821422,20.247205555555556,2019,21,162,0,35,67,-4.7,-2.7,-2.3,0,0.3,162,52.2,-9.9,68.3,-5.4,80.4,1.1
2019,111,5381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,112,17,Wrigley Field,Cubs,0,352.42971890448996,356.09736174013284,397.2244903498303,378.69814029438584,349.15850364091125,400.8094195421686,11.27,11.11,11.039,11.16,11.09,11.4,367.4152077943298,378.5823189054409,106023.98855482425,11.167111111111112,2019,595,129,0,61,69.8,-0.8,-1.6,0.5,0,0.3,129,54.1,-9.5,73,2.4,82.2,4.5
2019,113,2602,Great American Ball Park,Reds,0,327.69339825810727,376.139041727638,403.77323136563007,368.3521724973278,324.5286959735607,403.77323136563007,11.47,11.499,7.46,7.569,11.697,11.697,364.4051870920607,373.31238153650514,104293.91776959039,8.907194444444439,2019,535,127,0,32,80.2,0.5,2.4,0.2,0,-2.1,127,69.5,-2.8,82,2.5,88.9,1.7
2019,113,2701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,114,5,Progressive Field,Guardians,0,324.9180881921321,367.9723424161909,400.040473294687,374.97191761273945,324.5816135286048,408.61414766568197,20.32,20.279,7.769,7.769,12.16,20.32,366.0366769198311,379.69538803094224,105229.88341395068,13.658711111111112,2019,653,138,0,41,69.5,-1.4,-1.8,0.7,0,-0.3,138,54,-10.1,73.1,-0.3,81.2,6.2
2019,115,19,Coors Field,Rockies,0,347.1811729661587,407.74742583997437,414.7261166727116,385.16157388982606,350.4834628826285,422.5348739952525,12.39,7.649,7.569,16.079,15.969,16.079,385.5958444521606,397.107438896605,116776.2624665428,11.511594444444446,2019,5190,155,0,36,74.9,20.5,0.4,24.2,0,-4.1,155,61.4,14.3,75.1,20.4,88.3,26.8
2019,116,2394,Comerica Park,Tigers,0,341.25567839061773,382.44525784157213,421.7235269716039,393.10352867037443,328.2181881132482,428.3155847769893,6.379,6.47,8.188,13.288,9.209,13.288,379.0400934131251,387.18439341312506,112839.24773520492,8.144300000000001,2019,600,168,0,46,69.8,-2.7,-1.6,0.5,0,-1.6,168,57.2,-7.9,71.9,-4,80.4,3.8
2019,116,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,117,2392,Daikin Park,Astros,0,314.6772148532526,366.9848185762881,409.2115563503095,377.70564184958766,325.48585383753567,415.67868474349024,18.149,23.899,9.199,9.299,6.239,23.899,364.21821304088087,376.760524151992,104186.9200962377,12.542311111111111,2019,45,174,97,23,73,-1.7,-0.4,-2.2,3.8,-2.9,5,NA,NA,NA,NA,NA,NA
2019,118,7,Kauffman Stadium,Royals,0,327.97231536669733,393.2084370109916,410.0777495670418,392.9277078009463,327.5826979117671,410.0788405292051,9.669,9.12,7.598,9.1,9.758,9.87,383.90277061670685,392.59573172781796,115753.03162441406,8.692961111111114,2019,856,140,0,40,72.7,1.1,-0.5,1.7,0,-0.1,140,55.8,-7.7,76.6,4.3,85.9,6.7
2019,118,5365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,119,22,Dodger Stadium,Dodgers,0,326.25216803004247,371.88227625680963,394.98324116044034,371.69465745531244,326.52057375921373,394.98324116044034,3.688,7.84,7.958,7.931,3.798,8.008,368.82494853078464,376.13077075300686,106839.15938774186,7.305822222222221,2019,515,152,0,28,74.1,1.2,0,0.1,0,1.1,152,66,-1.6,72.9,1.6,83.3,3.6
2019,120,3309,Nationals Park,Nationals,0,336.3027854521834,377.2864148840376,402.1429330999419,369.59636336987217,334.81682358691677,406.96068007824596,8.59,7.639,7.32,13.38,16.39,16.39,370.7150913336361,380.3704580003028,107937.01743774532,9.655366666666668,2019,35,174,0,41,78.1,0.2,1.6,-2.3,0,0.9,174,67,-6.3,80.3,1.3,87.2,5.5
